                            [(62, 27), (54, 20), (35, 8), (32, 22), (24, 31), (22, 42), (22, 95), (42, 84), (47, 89), (76, 93), (80, 95), (84, 98), (96, 81), (73, 24)]
                            [(46, 43), (43, 36), (35, 38), (16, 10), (4, 25), (20, 54), (39, 64), (56, 57), (70, 77), (66, 88), (100, 82), (81, 48), (76, 28), (46, 45)]
                            [(33, 88), (32, 80), (2, 81), (27, 70), (29, 50), (4, 23), (32, 21), (60, 29), (69, 31), (60, 44), (98, 78), (84, 81), (75, 89), (66, 81)]
                            [(63, 81), (52, 85), (55, 68), (36, 63), (21, 85), (3, 86), (21, 55), (25, 32), (33, 32), (49, 36), (52, 1), (70, 5), (99, 33), (72, 65)]
                            [(68, 37), (53, 46), (98, 67), (92, 68), (50, 95), (48, 91), (41, 88), (31, 80), (35, 69), (26, 54), (17, 34), (16, 33), (34, 10), (84, 4)]
                            [(6, 39), (10, 42), (9, 68), (26, 77), (22, 94), (30, 97), (50, 64), (79, 97), (100, 73), (94, 2), (70, 5), (47, 11), (32, 40), (2, 8)]
                            [(89, 26), (62, 35), (73, 54), (94, 46), (95, 65), (87, 73), (75, 83), (43, 89), (36, 90), (25, 63), (13, 25), (26, 25), (35, 3), (71, 11)]
                            [(64, 93), (75, 83), (92, 89), (78, 80), (79, 77), (82, 69), (93, 11), (49, 46), (42, 33), (36, 42), (23, 47), (27, 59), (11, 86), (55, 77)]
                            [(98, 65), (92, 4), (78, 9), (79, 19), (54, 31), (4, 13), (2, 32), (17, 43), (23, 64), (28, 77), (35, 53), (49, 60), (61, 69), (88, 84)]
                            [(85, 7), (68, 32), (59, 32), (21, 17), (32, 62), (30, 94), (51, 97), (56, 75), (78, 87), (80, 96), (84, 86), (89, 73), (86, 48), (88, 33)]
                            [(53, 45), (58, 64), (70, 68), (71, 57), (88, 45), (89, 22), (87, 24), (67, 26), (54, 0), (4, 1), (31, 44), (25, 49), (6, 80), (48, 72)]
                            [(100, 68), (100, 62), (61, 18), (34, 2), (14, 7), (0, 5), (6, 24), (14, 54), (25, 59), (36, 31), (43, 40), (57, 64), (59, 72), (83, 99)]
                            [(9, 37), (3, 100), (18, 100), (24, 79), (23, 66), (38, 61), (63, 41), (67, 41), (81, 42), (83, 24), (88, 15), (84, 1), (28, 16), (19, 23)]
                            [(67, 17), (71, 16), (78, 26), (94, 8), (95, 11), (96, 38), (77, 42), (55, 65), (41, 81), (6, 77), (5, 74), (2, 1), (37, 24), (57, 5)]
                            [(95, 83), (89, 62), (77, 44), (94, 34), (95, 35), (96, 36), (98, 33), (88, 24), (87, 18), (54, 22), (20, 74), (0, 87), (41, 85), (72, 68)]
                            [(35, 99), (41, 95), (62, 98), (77, 75), (83, 61), (89, 59), (64, 38), (65, 31), (40, 16), (4, 1), (24, 17), (30, 41), (4, 64), (30, 70)]
                            [(37, 99), (30, 80), (15, 50), (13, 33), (0, 27), (33, 6), (35, 1), (72, 16), (88, 48), (96, 65), (95, 66), (95, 71), (90, 99), (59, 74)]
                            [(83, 65), (89, 46), (88, 14), (58, 14), (57, 26), (64, 32), (53, 29), (20, 42), (11, 51), (6, 65), (13, 70), (18, 65), (48, 61), (56, 82)]
                            [(96, 16), (85, 5), (76, 1), (69, 25), (45, 26), (43, 27), (37, 43), (45, 56), (40, 83), (60, 76), (68, 95), (89, 86), (62, 43), (77, 39)]
                            [(44, 55), (47, 54), (49, 38), (60, 38), (92, 78), (94, 33), (80, 20), (66, 14), (50, 14), (16, 25), (3, 13), (0, 17), (9, 96), (22, 79)]
                            [(34, 62), (29, 77), (27, 98), (52, 84), (75, 77), (55, 65), (75, 28), (80, 30), (91, 5), (67, 10), (50, 28), (31, 41), (9, 16), (6, 46)]
                            [(4, 29), (0, 76), (56, 97), (79, 47), (79, 43), (97, 21), (98, 4), (62, 20), (54, 2), (34, 28), (30, 20), (17, 10), (14, 9), (10, 25)]
                            [(3, 53), (16, 62), (31, 94), (32, 95), (60, 81), (92, 71), (53, 55), (44, 50), (55, 37), (66, 24), (27, 17), (8, 25), (8, 27), (11, 34)]
                            [(79, 41), (84, 15), (85, 8), (95, 1), (89, 34), (97, 70), (79, 100), (76, 93), (72, 84), (39, 84), (4, 79), (7, 25), (42, 29), (57, 45)]
                            [(72, 56), (71, 65), (69, 71), (82, 89), (80, 93), (47, 94), (6, 69), (37, 42), (26, 6), (43, 30), (67, 34), (73, 31), (98, 26), (79, 47)]
                            [(0, 32), (19, 11), (65, 7), (92, 8), (86, 30), (64, 42), (53, 44), (55, 57), (28, 46), (30, 62), (17, 66), (3, 86), (3, 82), (8, 48)]
                            [(100, 44), (69, 52), (68, 88), (28, 86), (6, 81), (19, 69), (10, 23), (44, 26), (45, 29), (62, 20), (77, 2), (70, 27), (78, 25), (88, 29)]
                            [(6, 69), (52, 68), (47, 99), (58, 99), (92, 91), (88, 88), (68, 70), (77, 62), (81, 47), (97, 19), (81, 25), (67, 12), (45, 48), (22, 42)]
                            [(20, 74), (3, 25), (23, 21), (18, 0), (40, 8), (59, 21), (73, 39), (74, 36), (88, 31), (82, 63), (45, 55), (47, 78), (54, 96), (22, 98)]
                            [(37, 23), (9, 8), (16, 48), (15, 76), (33, 42), (39, 33), (64, 38), (67, 59), (100, 60), (97, 4), (59, 3), (59, 10), (41, 7), (40, 11)]
                            [(41, 71), (36, 99), (43, 90), (54, 89), (91, 88), (91, 86), (79, 29), (22, 9), (4, 4), (31, 35), (50, 43), (52, 43), (58, 54), (42, 60)]
                            [(72, 46), (83, 93), (68, 99), (56, 96), (51, 88), (38, 74), (24, 60), (27, 52), (26, 49), (11, 29), (28, 14), (51, 13), (96, 10), (86, 47)]
                            [(21, 29), (44, 47), (38, 47), (24, 62), (5, 71), (22, 99), (26, 77), (45, 65), (47, 72), (79, 86), (94, 98), (94, 50), (73, 8), (28, 27)]
                            [(31, 88), (29, 83), (34, 43), (21, 29), (10, 34), (12, 0), (47, 19), (69, 11), (73, 29), (97, 27), (91, 37), (96, 70), (68, 45), (51, 65)]
                            [(3, 83), (28, 56), (36, 56), (53, 65), (44, 32), (46, 13), (96, 3), (97, 50), (88, 49), (73, 56), (72, 61), (82, 82), (60, 97), (30, 96)]
                            [(69, 66), (79, 47), (63, 38), (54, 36), (39, 46), (49, 6), (16, 5), (15, 7), (6, 50), (17, 60), (22, 85), (58, 87), (85, 97), (99, 79)]
                            [(51, 80), (44, 99), (11, 76), (5, 64), (7, 57), (34, 35), (37, 50), (39, 47), (57, 44), (71, 22), (95, 39), (61, 60), (78, 83), (61, 78)]
                            [(29, 0), (15, 3), (16, 7), (2, 21), (11, 33), (49, 59), (55, 90), (91, 60), (99, 14), (84, 23), (63, 31), (64, 34), (62, 45), (54, 40)]
                            [(75, 67), (83, 70), (84, 59), (69, 53), (81, 41), (98, 20), (75, 4), (68, 16), (47, 10), (3, 24), (7, 92), (36, 100), (57, 96), (72, 73)]
                            [(85, 33), (88, 42), (80, 47), (93, 59), (88, 77), (64, 96), (55, 83), (22, 65), (6, 71), (13, 58), (13, 33), (7, 11), (30, 6), (36, 1)]
                            [(74, 28), (79, 36), (93, 40), (79, 88), (55, 96), (45, 78), (31, 89), (10, 61), (30, 53), (14, 16), (11, 11), (38, 29), (73, 18), (77, 13)]
                            [(37, 57), (24, 72), (23, 78), (27, 90), (28, 92), (23, 99), (94, 75), (83, 55), (91, 53), (94, 50), (75, 9), (51, 7), (36, 2), (44, 57)]
                            [(27, 2), (29, 10), (56, 1), (49, 16), (66, 37), (62, 62), (97, 80), (50, 79), (32, 66), (23, 50), (0, 60), (11, 42), (26, 20), (14, 8)]
                            [(0, 70), (6, 69), (9, 60), (20, 52), (35, 40), (26, 24), (0, 4), (53, 23), (69, 15), (82, 14), (78, 35), (77, 49), (47, 60), (4, 89)]
                            [(7, 12), (2, 8), (0, 24), (17, 44), (30, 47), (39, 60), (24, 75), (11, 87), (53, 77), (70, 84), (60, 58), (91, 26), (34, 15), (17, 8)]
                            [(6, 35), (9, 18), (43, 32), (76, 12), (92, 8), (72, 39), (87, 48), (77, 52), (81, 68), (50, 84), (47, 62), (29, 43), (20, 53), (5, 49)]
                            [(38, 93), (51, 84), (91, 64), (85, 5), (77, 23), (57, 30), (49, 50), (5, 23), (4, 28), (6, 28), (15, 43), (20, 58), (10, 99), (29, 90)]
                            [(86, 77), (67, 6), (42, 22), (30, 24), (20, 25), (12, 12), (2, 68), (22, 68), (22, 85), (59, 83), (61, 79), (74, 77), (79, 98), (89, 95)]
                            [(70, 47), (75, 34), (82, 24), (92, 13), (79, 11), (54, 13), (38, 14), (36, 7), (6, 1), (20, 21), (36, 73), (61, 60), (93, 77), (73, 59)]
                            [(77, 9), (67, 30), (4, 21), (4, 37), (9, 73), (12, 85), (12, 97), (33, 73), (42, 74), (60, 92), (86, 40), (100, 31), (99, 25), (85, 27)]
                            [(38, 1), (21, 26), (37, 37), (28, 58), (32, 71), (29, 79), (80, 84), (77, 75), (87, 60), (96, 56), (83, 41), (96, 35), (81, 12), (74, 1)]
                            [(56, 46), (43, 68), (63, 91), (16, 86), (9, 88), (8, 84), (11, 57), (19, 10), (24, 15), (54, 12), (85, 34), (88, 43), (99, 45), (88, 49)]
                            [(40, 59), (37, 82), (10, 67), (21, 66), (29, 55), (29, 37), (52, 29), (74, 32), (78, 23), (99, 32), (69, 48), (84, 96), (53, 75), (49, 63)]
                            [(22, 26), (27, 29), (35, 14), (41, 16), (64, 37), (60, 52), (77, 43), (91, 64), (66, 86), (58, 82), (28, 84), (0, 72), (5, 60), (10, 43)]
                            [(69, 59), (49, 57), (48, 83), (21, 70), (5, 93), (5, 82), (10, 68), (2, 17), (63, 36), (72, 34), (100, 12), (88, 80), (83, 82), (69, 63)]
                            [(14, 25), (12, 24), (1, 21), (3, 53), (20, 50), (39, 69), (57, 73), (75, 77), (89, 87), (88, 85), (86, 82), (79, 65), (80, 45), (19, 31)]
                            [(96, 70), (98, 78), (66, 95), (48, 88), (0, 34), (39, 26), (40, 20), (39, 0), (56, 5), (65, 22), (79, 19), (97, 23), (92, 31), (90, 42)]
                            [(12, 38), (13, 60), (34, 87), (85, 94), (100, 55), (95, 7), (87, 21), (70, 26), (48, 11), (31, 5), (26, 7), (44, 37), (40, 39), (21, 44)]
                            [(51, 49), (59, 49), (79, 38), (96, 6), (38, 23), (19, 6), (9, 48), (6, 51), (25, 70), (27, 86), (42, 97), (70, 98), (83, 97), (69, 68)]
                            [(75, 37), (85, 62), (83, 68), (97, 64), (88, 83), (89, 96), (63, 98), (62, 72), (20, 65), (22, 28), (13, 12), (79, 6), (85, 12), (67, 36)]
                            [(81, 59), (68, 63), (54, 61), (20, 97), (17, 38), (33, 37), (36, 46), (50, 34), (44, 22), (74, 14), (76, 34), (82, 32), (84, 37), (73, 52)]
                            [(7, 69), (6, 79), (22, 70), (43, 84), (59, 92), (73, 92), (85, 87), (76, 73), (75, 22), (64, 9), (48, 31), (8, 9), (14, 53), (20, 60)]
                            [(93, 87), (85, 20), (72, 9), (58, 7), (48, 38), (27, 39), (5, 24), (21, 83), (24, 83), (34, 80), (53, 57), (58, 59), (84, 97), (91, 93)]
                            [(77, 84), (79, 63), (86, 50), (92, 24), (73, 39), (61, 38), (55, 46), (48, 4), (37, 22), (0, 53), (19, 62), (24, 75), (24, 86), (72, 98)]
                            [(15, 22), (0, 70), (30, 86), (58, 79), (66, 66), (74, 73), (93, 100), (97, 88), (96, 69), (84, 12), (46, 50), (46, 47), (22, 17), (14, 11)]
                            [(60, 98), (59, 100), (52, 100), (34, 88), (2, 91), (20, 61), (6, 29), (34, 52), (41, 39), (38, 27), (62, 10), (95, 16), (97, 23), (100, 30)]
                            [(69, 60), (22, 69), (0, 63), (5, 32), (25, 39), (37, 42), (34, 14), (56, 25), (63, 12), (76, 29), (70, 35), (71, 47), (96, 65), (81, 65)]
                            [(12, 10), (17, 29), (23, 78), (19, 93), (62, 80), (98, 94), (94, 87), (80, 47), (92, 42), (93, 24), (93, 16), (64, 33), (46, 39), (43, 25)]
                            [(8, 92), (11, 93), (82, 98), (92, 69), (60, 57), (60, 56), (61, 55), (84, 18), (45, 12), (36, 2), (31, 1), (12, 12), (19, 16), (36, 26)]
                            [(90, 68), (64, 53), (58, 33), (55, 19), (56, 17), (43, 18), (43, 10), (43, 6), (11, 12), (32, 59), (30, 64), (44, 89), (61, 89), (87, 91)]
                            [(11, 24), (38, 16), (82, 7), (98, 61), (98, 91), (83, 81), (71, 70), (56, 44), (42, 46), (47, 63), (11, 98), (26, 51), (21, 46), (12, 32)]
                            [(21, 78), (2, 89), (32, 87), (44, 100), (48, 96), (70, 96), (70, 85), (96, 92), (95, 8), (70, 35), (59, 37), (49, 34), (34, 34), (55, 53)]
                            [(42, 98), (45, 56), (1, 32), (6, 31), (45, 29), (59, 34), (74, 34), (77, 25), (74, 23), (80, 17), (97, 20), (94, 56), (72, 71), (76, 80)]
                            [(87, 55), (84, 59), (86, 72), (84, 86), (65, 83), (54, 79), (28, 88), (12, 58), (4, 46), (54, 57), (47, 41), (57, 16), (62, 10), (74, 0)]
                            [(43, 67), (12, 88), (43, 96), (61, 84), (85, 70), (96, 63), (84, 18), (79, 2), (64, 14), (56, 19), (33, 17), (18, 13), (28, 31), (27, 59)]
                            [(43, 2), (64, 16), (95, 47), (99, 55), (87, 63), (88, 99), (74, 77), (57, 64), (55, 50), (48, 62), (28, 62), (10, 59), (0, 40), (21, 9)]
                            [(73, 28), (68, 30), (55, 43), (53, 41), (35, 34), (22, 0), (3, 31), (23, 92), (37, 92), (61, 53), (76, 42), (94, 57), (100, 12), (95, 13)]
                            [(41, 94), (53, 90), (62, 80), (69, 82), (88, 83), (78, 70), (94, 60), (79, 39), (76, 4), (38, 26), (40, 28), (52, 33), (45, 47), (33, 80)]
                            [(9, 23), (15, 39), (16, 56), (22, 67), (10, 74), (15, 84), (49, 74), (56, 66), (78, 88), (92, 80), (80, 26), (84, 8), (52, 10), (44, 15)]
                            [(40, 29), (47, 35), (52, 53), (60, 51), (91, 19), (95, 40), (85, 67), (94, 95), (75, 96), (63, 87), (45, 62), (16, 70), (12, 67), (22, 8)]
                            [(83, 59), (84, 68), (85, 76), (89, 84), (86, 92), (74, 69), (63, 73), (9, 76), (23, 43), (9, 16), (55, 12), (45, 32), (50, 45), (91, 54)]
                            [(3, 14), (25, 51), (4, 66), (34, 82), (37, 90), (49, 96), (99, 81), (94, 62), (96, 48), (100, 2), (75, 4), (58, 23), (45, 12), (12, 13)]
                            [(21, 56), (27, 36), (7, 3), (29, 9), (34, 5), (68, 9), (91, 29), (84, 45), (77, 70), (94, 69), (98, 72), (90, 89), (62, 96), (6, 64)]
                            [(56, 27), (46, 35), (38, 35), (27, 0), (7, 14), (17, 29), (13, 39), (42, 96), (94, 64), (95, 53), (77, 47), (94, 32), (80, 20), (79, 25)]
                            [(36, 76), (69, 96), (73, 97), (64, 83), (69, 74), (85, 73), (82, 57), (91, 55), (74, 32), (79, 21), (60, 18), (44, 17), (20, 5), (9, 22)]
                            [(30, 40), (0, 39), (34, 64), (63, 96), (71, 80), (89, 74), (82, 68), (72, 66), (87, 28), (82, 21), (48, 52), (44, 49), (37, 43), (36, 44)]
                            [(76, 20), (85, 20), (100, 87), (81, 71), (72, 69), (69, 81), (52, 78), (13, 42), (4, 42), (1, 22), (6, 27), (39, 26), (56, 11), (74, 2)]
                            [(20, 88), (36, 79), (50, 79), (54, 84), (95, 82), (84, 68), (75, 42), (73, 13), (37, 18), (45, 40), (52, 44), (29, 69), (16, 62), (16, 75)]
                            [(62, 3), (61, 0), (51, 10), (53, 37), (5, 35), (21, 78), (30, 67), (32, 59), (51, 60), (55, 57), (63, 73), (78, 44), (79, 39), (76, 10)]
                            [(49, 27), (57, 33), (81, 26), (85, 33), (92, 45), (92, 84), (84, 94), (69, 85), (13, 93), (32, 54), (16, 47), (15, 40), (31, 12), (38, 19)]
                            [(94, 93), (81, 70), (70, 60), (70, 56), (81, 51), (57, 22), (61, 10), (15, 2), (8, 8), (13, 37), (21, 61), (53, 78), (68, 80), (68, 99)]
                            [(100, 85), (66, 57), (55, 54), (60, 64), (62, 71), (47, 77), (33, 79), (27, 8), (53, 18), (56, 24), (72, 10), (74, 33), (75, 56), (84, 62)]
                            [(60, 67), (57, 61), (67, 61), (72, 69), (75, 80), (87, 73), (91, 64), (96, 24), (62, 27), (39, 19), (14, 1), (39, 93), (43, 83), (51, 77)]
                            [(98, 9), (65, 26), (44, 35), (10, 15), (1, 68), (16, 79), (31, 59), (40, 72), (41, 80), (46, 88), (99, 71), (92, 64), (94, 58), (79, 43)]
                            [(62, 24), (76, 13), (85, 29), (95, 43), (97, 76), (73, 63), (71, 50), (62, 68), (35, 92), (14, 100), (0, 45), (32, 52), (38, 29), (49, 0)]
                            [(13, 15), (22, 32), (27, 48), (17, 56), (11, 83), (34, 62), (51, 85), (85, 78), (97, 26), (94, 7), (91, 25), (58, 46), (50, 34), (3, 3)]
                            [(32, 5), (46, 13), (67, 20), (91, 45), (98, 56), (91, 61), (70, 80), (60, 58), (65, 47), (47, 38), (45, 45), (30, 54), (11, 69), (20, 54)]
                            [(16, 26), (26, 24), (31, 30), (42, 6), (45, 16), (50, 38), (50, 47), (56, 66), (60, 72), (30, 88), (20, 65), (32, 54), (19, 54), (6, 40)]
                            [(34, 81), (30, 77), (14, 87), (29, 45), (38, 41), (21, 23), (17, 18), (25, 15), (72, 32), (90, 12), (88, 48), (100, 59), (55, 58), (49, 76)]
                            [(58, 27), (55, 7), (72, 13), (88, 35), (89, 50), (89, 50), (90, 72), (91, 84), (39, 100), (20, 94), (14, 91), (13, 86), (23, 11), (42, 25)]
                            [(30, 35), (61, 24), (71, 23), (80, 30), (68, 36), (66, 45), (64, 49), (65, 62), (74, 80), (93, 90), (16, 90), (16, 65), (0, 30), (15, 30)]
                            [(72, 40), (35, 60), (21, 52), (6, 41), (9, 48), (10, 75), (7, 80), (92, 90), (99, 47), (92, 25), (90, 12), (91, 2), (75, 6), (79, 15)]
                            [(75, 73), (68, 90), (78, 82), (81, 79), (94, 61), (80, 42), (88, 12), (60, 1), (8, 10), (7, 35), (12, 46), (39, 31), (59, 54), (75, 63)]
                            [(52, 74), (79, 75), (96, 66), (81, 44), (80, 44), (97, 20), (81, 22), (62, 40), (55, 20), (19, 2), (15, 18), (22, 54), (26, 67), (41, 89)]
                            [(100, 16), (94, 11), (46, 20), (12, 22), (9, 42), (32, 56), (19, 68), (6, 87), (45, 84), (80, 80), (91, 77), (75, 67), (87, 42), (94, 26)]
                            [(69, 97), (87, 84), (100, 56), (85, 21), (98, 6), (45, 10), (64, 31), (62, 42), (72, 43), (78, 46), (83, 59), (70, 65), (55, 72), (41, 74)]
                            [(35, 49), (11, 77), (33, 77), (34, 75), (79, 88), (79, 73), (60, 62), (57, 62), (68, 38), (99, 20), (74, 9), (46, 31), (25, 20), (15, 35)]
                            [(50, 61), (31, 92), (6, 91), (21, 72), (20, 47), (20, 23), (34, 6), (56, 18), (71, 23), (68, 27), (76, 58), (89, 86), (83, 90), (61, 62)]
                            [(13, 70), (31, 59), (27, 45), (16, 41), (13, 24), (8, 6), (89, 9), (94, 47), (81, 59), (71, 58), (90, 74), (72, 85), (35, 91), (9, 72)]
                            [(30, 57), (36, 41), (54, 31), (47, 27), (51, 5), (77, 2), (76, 10), (83, 17), (92, 20), (85, 40), (61, 62), (61, 74), (75, 92), (1, 84)]
                            [(47, 26), (48, 20), (73, 9), (51, 54), (61, 68), (80, 69), (64, 81), (29, 84), (27, 93), (24, 98), (21, 97), (7, 100), (22, 29), (43, 21)]
                            [(43, 33), (48, 40), (62, 58), (60, 63), (83, 94), (69, 58), (80, 48), (84, 29), (73, 26), (69, 22), (40, 21), (29, 14), (23, 4), (7, 20)]
                            [(84, 49), (81, 52), (72, 100), (34, 92), (36, 81), (36, 59), (31, 55), (22, 13), (13, 1), (29, 4), (57, 45), (63, 39), (95, 5), (98, 13)]
                            [(59, 0), (41, 19), (36, 23), (20, 7), (4, 19), (31, 36), (28, 55), (18, 54), (17, 59), (16, 63), (12, 83), (39, 95), (67, 76), (73, 58)]
                            [(67, 5), (93, 19), (100, 21), (100, 51), (77, 68), (75, 57), (67, 44), (23, 69), (11, 77), (15, 6), (31, 5), (37, 27), (58, 26), (62, 24)]
                            [(49, 28), (18, 6), (5, 56), (25, 66), (1, 74), (10, 87), (38, 99), (60, 91), (66, 93), (98, 63), (98, 55), (73, 46), (96, 11), (87, 14)]
                            [(26, 12), (37, 6), (43, 16), (95, 0), (74, 38), (88, 50), (79, 57), (93, 90), (54, 99), (35, 97), (6, 97), (28, 87), (44, 65), (12, 56)]
                            [(12, 85), (20, 63), (12, 54), (32, 30), (24, 26), (9, 8), (30, 8), (59, 30), (65, 35), (75, 31), (84, 30), (89, 33), (99, 77), (43, 68)]
                            [(91, 64), (65, 73), (64, 85), (43, 87), (35, 97), (24, 81), (30, 66), (2, 54), (12, 17), (39, 40), (41, 47), (43, 60), (49, 40), (91, 14)]
                            [(13, 65), (41, 36), (25, 19), (38, 14), (77, 18), (100, 12), (73, 43), (83, 53), (93, 53), (84, 67), (73, 68), (77, 93), (63, 89), (55, 63)]
                            [(61, 60), (72, 80), (74, 97), (81, 95), (82, 63), (99, 50), (95, 39), (70, 23), (59, 8), (48, 21), (30, 25), (13, 14), (2, 57), (56, 49)]
                            [(19, 84), (32, 72), (58, 57), (62, 64), (96, 71), (90, 49), (98, 17), (77, 0), (59, 26), (42, 17), (33, 11), (16, 4), (37, 33), (28, 64)]
                            [(5, 27), (24, 37), (31, 41), (36, 49), (32, 79), (42, 87), (53, 61), (76, 67), (82, 41), (67, 37), (39, 11), (26, 3), (8, 21), (8, 23)]
                            [(1, 96), (32, 82), (56, 98), (66, 90), (74, 61), (82, 54), (98, 70), (100, 45), (78, 3), (27, 6), (20, 47), (25, 58), (6, 52), (2, 56)]
                            [(4, 87), (5, 53), (6, 34), (20, 0), (82, 4), (76, 26), (60, 35), (86, 42), (99, 73), (95, 98), (90, 95), (79, 79), (70, 78), (36, 99)]
                            [(52, 73), (97, 91), (96, 68), (97, 55), (94, 34), (84, 20), (75, 1), (65, 15), (31, 35), (33, 41), (25, 61), (29, 66), (14, 69), (37, 97)]
                            [(40, 77), (39, 87), (39, 91), (34, 87), (23, 97), (0, 92), (16, 67), (21, 41), (28, 16), (81, 36), (100, 38), (92, 77), (72, 72), (65, 64)]
                            [(71, 88), (36, 100), (0, 95), (4, 89), (17, 83), (8, 59), (14, 42), (5, 32), (14, 9), (39, 3), (67, 9), (90, 37), (62, 62), (95, 83)]
                            [(72, 28), (45, 38), (37, 38), (37, 31), (9, 8), (10, 24), (0, 28), (4, 36), (12, 37), (3, 90), (6, 89), (34, 89), (49, 92), (86, 97)]
                            [(26, 14), (27, 24), (61, 9), (72, 32), (57, 40), (76, 47), (91, 68), (96, 81), (63, 65), (33, 85), (25, 64), (21, 40), (14, 36), (2, 11)]
                            [(44, 16), (48, 10), (56, 28), (86, 6), (87, 41), (95, 56), (100, 71), (85, 68), (68, 61), (42, 85), (28, 89), (12, 61), (0, 25), (19, 22)]
                            [(52, 99), (55, 94), (94, 57), (99, 4), (83, 20), (81, 24), (81, 31), (69, 38), (25, 14), (30, 55), (36, 69), (11, 89), (0, 100), (50, 93)]
                            [(75, 39), (67, 61), (75, 69), (86, 66), (100, 97), (65, 74), (19, 71), (5, 76), (11, 67), (14, 56), (0, 55), (5, 36), (45, 43), (65, 39)]
                            [(28, 69), (55, 83), (49, 68), (62, 52), (91, 62), (89, 53), (77, 30), (100, 5), (53, 19), (24, 24), (7, 19), (4, 15), (0, 25), (39, 43)]
                            [(15, 10), (11, 20), (3, 60), (17, 78), (28, 85), (37, 99), (41, 56), (38, 39), (46, 43), (55, 44), (61, 34), (60, 15), (54, 3), (6, 1)]
                            [(57, 54), (92, 48), (86, 80), (76, 95), (59, 80), (50, 97), (14, 89), (14, 49), (24, 39), (22, 19), (53, 30), (59, 25), (80, 23), (71, 38)]
                            [(50, 15), (0, 33), (5, 47), (6, 47), (11, 44), (35, 53), (46, 75), (33, 98), (58, 98), (77, 93), (67, 82), (74, 72), (90, 23), (65, 10)]
                            [(32, 85), (23, 66), (29, 67), (54, 29), (84, 34), (92, 44), (97, 22), (75, 19), (54, 4), (18, 12), (21, 46), (5, 56), (9, 72), (21, 88)]
                            [(56, 47), (59, 39), (97, 9), (80, 0), (11, 18), (7, 56), (41, 79), (64, 98), (77, 96), (84, 97), (82, 82), (85, 70), (77, 45), (70, 48)]
                            [(35, 93), (28, 78), (24, 74), (1, 84), (3, 70), (20, 44), (31, 11), (63, 1), (81, 29), (55, 31), (57, 51), (48, 66), (53, 65), (76, 89)]
                            [(37, 9), (39, 10), (41, 13), (34, 38), (34, 50), (38, 52), (39, 52), (60, 30), (62, 37), (85, 57), (93, 62), (92, 27), (83, 9), (67, 5)]
                            [(45, 53), (52, 87), (29, 96), (30, 78), (16, 85), (12, 77), (14, 61), (15, 54), (19, 46), (35, 23), (22, 4), (69, 5), (99, 47), (78, 52)]
                            [(77, 4), (54, 11), (16, 1), (11, 7), (19, 40), (7, 43), (20, 68), (33, 87), (79, 100), (99, 90), (62, 65), (46, 37), (54, 18), (73, 9)]
                            [(18, 63), (7, 32), (7, 4), (24, 18), (43, 1), (82, 6), (91, 52), (84, 56), (96, 74), (39, 93), (30, 77), (9, 85), (4, 78), (9, 70)]
                            [(0, 23), (13, 16), (25, 5), (83, 29), (73, 43), (83, 55), (93, 85), (90, 90), (29, 94), (44, 74), (30, 64), (22, 55), (24, 39), (31, 35)]
                            [(19, 88), (36, 83), (45, 84), (48, 90), (53, 99), (52, 67), (75, 59), (77, 45), (60, 0), (59, 10), (53, 20), (35, 20), (36, 58), (38, 63)]
                            [(9, 27), (18, 17), (30, 19), (24, 26), (23, 45), (36, 58), (69, 59), (94, 43), (93, 61), (89, 62), (82, 70), (59, 96), (23, 92), (8, 62)]
                            [(100, 67), (63, 59), (47, 44), (37, 33), (59, 31), (76, 27), (72, 14), (51, 14), (53, 3), (25, 0), (0, 39), (19, 52), (8, 96), (79, 86)]
                            [(26, 15), (3, 38), (39, 49), (40, 81), (45, 82), (42, 92), (76, 78), (97, 73), (91, 21), (66, 9), (51, 37), (52, 39), (49, 39), (36, 30)]
                            [(64, 44), (65, 39), (97, 31), (96, 54), (72, 76), (74, 99), (51, 91), (25, 93), (37, 84), (40, 75), (45, 71), (24, 62), (10, 25), (47, 48)]
                            [(39, 91), (38, 69), (23, 35), (16, 27), (16, 17), (22, 5), (29, 0), (34, 16), (77, 39), (95, 73), (89, 84), (76, 84), (58, 71), (55, 86)]
                            [(89, 68), (90, 66), (97, 62), (83, 24), (56, 24), (54, 29), (28, 5), (22, 15), (11, 22), (20, 29), (6, 48), (18, 55), (13, 89), (34, 88)]
                            [(23, 43), (29, 58), (45, 67), (63, 33), (61, 18), (86, 19), (95, 70), (84, 99), (53, 100), (41, 84), (23, 98), (19, 95), (4, 83), (4, 22)]
                            [(22, 79), (52, 83), (65, 90), (44, 61), (76, 22), (93, 8), (43, 7), (37, 14), (1, 17), (18, 48), (8, 65), (9, 65), (11, 68), (16, 71)]
                            [(70, 25), (83, 18), (84, 4), (87, 18), (87, 37), (98, 48), (94, 83), (67, 74), (62, 51), (11, 91), (5, 94), (29, 42), (37, 18), (50, 23)]
                            [(32, 80), (55, 72), (82, 60), (99, 71), (91, 60), (83, 5), (41, 23), (19, 8), (15, 0), (2, 35), (21, 40), (25, 45), (31, 47), (4, 77)]
                            [(9, 95), (27, 97), (61, 91), (64, 84), (86, 94), (91, 82), (47, 57), (69, 25), (37, 33), (34, 36), (12, 16), (1, 20), (8, 59), (23, 65)]
